"ystrata" "birthstrata" "racestrata"
"665" 163.090000130739 2058.05363532576 1
"666" 163.106247140508 2082.80081029208 1
"667" 157.579308548178 1964.39151953731 1
"668" 155.869975895066 1927.86339433141 1
"669" 152.609048982567 1855.57861071678 1
"670" 166.867932186783 2165.03526180655 1
"671" 148.333704849609 1758.05372387855 1
"672" 157.131255244149 1958.02668728796 1
"673" 155.570487859435 1915.90042680962 1
"674" 162.557931333702 2058.0786237442 1
"675" 160.0756322635 1997.32605173405 1
"676" 171.631161276747 2244.36993319081 1
"677" 148.416038400135 1772.50469376966 1
"678" 159.502248722829 1985.28880467394 1
"679" 168.157126512923 2166.4698285553 1
"680" 159.473851896956 1974.01501178125 1
"681" 166.297288837158 2146.30175161599 1
"682" 149.500965625506 1782.12914838578 1
"683" 160.077116722965 1995.19707162305 1
"684" 165.033431302634 2100.16696307203 1
"685" 166.461649108468 2144.93592258106 1
"686" 162.456171086841 2047.67263533223 1
"687" 165.059435757977 2097.99132856394 1
"688" 159.728275293202 2006.96268985213 1
"689" 158.062353198274 1961.06080336105 1
"690" 153.488106178128 1882.71915270881 1
"691" 166.191451061103 2140.28831983599 1
"692" 169.335844151765 2196.90358486282 1
"693" 152.416895323641 1874.23627039444 1
"694" 155.958355456695 1914.98765112808 1
"695" 165.694983675879 2110.33034601261 1
"696" 158.18379590853 1961.1860184601 1
"697" 163.366304362331 2079.96148459537 1
"698" 157.382408699512 1949.29399677172 1
"699" 158.967837983444 1993.68432672591 1
"700" 156.728973732641 1938.62211238599 1
"701" 161.214123428431 2039.87972971719 1
"702" 160.055373783193 2006.05823453195 1
"703" 154.127608878186 1880.75342604366 1
"704" 156.313046495134 1919.08251318913 1
"705" 161.562413981192 2026.12276983617 1
"706" 158.328893626109 1982.10846149663 1
"707" 152.604799258369 1851.81847489166 1
"708" 161.505716918372 2026.50446387768 1
"709" 164.24015742337 2095.95295232338 1
"710" 154.152996554545 1877.76138587198 1
"711" 164.060260078681 2100.09663044081 1
"712" 156.380532508272 1930.1439650143 1
"713" 160.8748697845 2018.04318381736 1
"714" 166.747557111812 2127.99552189877 1
"715" 152.808126168458 1874.36393571093 1
"716" 159.78966788023 2003.23883673934 1
"717" 163.423952167964 2066.88436219856 1
"718" 158.385910754853 1967.21392770564 1
"719" 156.013906807425 1923.57717556019 1
"720" 160.675857421234 2040.19420960491 1
"721" 163.354743449073 2064.48649931783 1
"722" 162.763778651498 2049.54213169707 1
"723" 165.656721662099 2107.14189108631 1
"724" 159.718906750786 1972.73483398674 1
"725" 169.600321419248 2197.11710311134 1
"726" 168.009003801027 2158.62333734085 1
"727" 167.647977966155 2146.70285441616 1
"728" 155.842112023619 1928.88016934446 1
"729" 160.287649928492 2008.1032800201 1
"730" 160.854502611634 2009.25397575699 1
"731" 153.65194702909 1861.24477012216 1
"732" 160.456610782185 2027.26177051796 1
"733" 159.74695859898 2007.12908119142 1
"734" 157.107114162146 1941.11243713065 1
"735" 153.758745742741 1872.04384136723 1
"736" 160.867086755077 2021.69993207961 1
"737" 168.06485334522 2156.87311079226 1
"738" 163.728250087603 2086.97920603406 1
"739" 159.041904804738 1976.25193483874 1
"740" 175.869867045452 2320.80102915388 1
"741" 156.322572278607 1946.07539909601 1
"742" 163.190336831221 2058.32839442531 1
"743" 157.502487753343 1942.58533199377 1
"744" 158.237482206448 1986.12423720769 1
"745" 155.718325316434 1911.99398760594 1
"746" 159.339392251966 1985.67501966972 1
"747" 162.113406951869 2049.72173636081 1
"748" 163.752784243378 2058.31979484348 1
"749" 157.370396124067 1936.06963687938 1
"750" 162.732562661517 2046.54441149989 1
"751" 165.495150345326 2109.1044499057 1
"752" 165.254417534545 2092.76944095129 1
"753" 159.444503699535 2014.26073776304 1
"754" 162.873374897944 2048.51999757212 1
"755" 160.944777169057 2012.89692615443 1
"756" 159.129401720731 1992.78844698329 1
"757" 154.185053789453 1907.06921701561 1
"758" 169.410520095737 2196.825166713 1
"759" 166.602085538907 2125.79326205378 1
"760" 164.241349842554 2080.89061760095 1
"761" 156.803908904528 1949.98948955834 1
"762" 158.093739376379 1979.48425939055 1
"763" 167.70137894022 2141.05834174253 1
"764" 161.215607260375 2038.79828876987 1
"765" 163.803085837944 2058.36808641955 1
"766" 166.530898650144 2146.50886804519 1
"767" 163.072978777919 2055.3852432666 1
"768" 154.47451667957 1907.56562608344 1
"769" 150.042496510741 1795.24526880754 1
"770" 152.802988320986 1862.08589412037 1
"771" 165.826218090912 2125.0333653392 1
"772" 154.900460989201 1897.08438016652 1
"773" 163.601018617889 2056.92274116583 1
"774" 158.7112540273 1984.30869829235 1
"775" 152.532399825844 1869.29081733847 1
"776" 154.65954525639 1895.89426071475 1
"777" 157.646382689596 1963.08945906158 1
"778" 154.136013818318 1905.12245402556 1
"779" 157.247411873661 1948.49705108996 1
"780" 160.957307064612 2036.35207970351 1
"781" 157.271081780414 1955.5240896683 1
"782" 160.506251119452 2036.7319889414 1
"783" 160.406527609878 2019.65735787084 1
"784" 164.698537183735 2099.64947255446 1
"785" 156.462110461158 1941.70446942485 1
"786" 158.651161451297 1961.97962509487 1
"787" 159.818205705975 2024.14104080335 1
"788" 159.452407587498 1989.12460716555 1
"789" 157.274395671626 1966.65998430401 1
"790" 158.457302489038 1984.21789327562 1
"791" 164.843974877792 2119.93608999861 1
"792" 156.29959164703 1932.283848962 1
"793" 155.553953706194 1915.57236445197 1
"794" 159.44457118563 1974.15726328799 1
"795" 162.564164271678 2033.20614464852 1
"796" 157.248397029513 1957.62755722493 1
"797" 163.937026837446 2085.4371164866 1
"798" 157.196288272341 1961.20094233649 1
"799" 165.739694214754 2102.63310116267 1
"800" 162.690686852794 2059.90503387417 1
"801" 161.333696577017 2046.231468622 1
"802" 150.922555937719 1830.61004072621 1
"803" 163.785703680188 2079.55940373555 1
"804" 152.079043576091 1849.57271534252 1
"805" 160.183907170543 1998.92510835767 1
"806" 156.605866634921 1929.72896147805 1
"807" 153.69647437616 1870.62204571593 1
"808" 152.621298367902 1858.76964266287 1
"809" 167.198516034394 2138.91245873088 1
"810" 160.634099419675 2016.95270974666 1
"811" 155.15502182261 1915.66714486696 1
"812" 155.338894075865 1933.8266348992 1
"813" 164.482095967774 2095.3133873166 1
"814" 160.165037457932 1991.41313616172 1
"815" 161.807288130747 2044.83131997715 1
"816" 161.091424524024 2038.3777955102 1
"817" 170.625643422192 2214.17696520114 1
"818" 158.614438475778 1974.01501178125 1
"819" 147.659914524545 1750.96828275475 1
"820" 155.584403380174 1916.42916310617 1
"821" 162.875001759673 2065.49986683647 1
"822" 157.299086659463 1962.19541556726 1
"823" 164.181896646566 2110.33034601261 1
"824" 159.363041960321 2021.01337018922 1
"825" 166.27243836464 2112.37643128324 1
"826" 158.571131380474 1993.68432672591 1
"827" 151.22027643516 1819.1748855716 1
"828" 152.956656577282 1851.81847489166 1
"829" 161.096111805666 2019.06306992993 1
"830" 162.5724245932 2069.07511374922 1
"831" 149.628370146787 1813.60552642052 1
"832" 153.917312801813 1877.76138587198 1
"833" 153.657640310847 1874.32674595727 1
"834" 154.449585117591 1912.33111207536 1
"835" 159.376344463949 1954.5629646018 1
"836" 162.049777596244 2038.31836613307 1
"837" 166.350121655813 2128.10330108935 1
"838" 162.786100048656 2061.28343964442 1
"839" 153.657751142935 1874.09371230242 1
"840" 158.962931580427 2003.23883673934 1
"841" 163.621413148536 2074.72703256954 1
"842" 163.387118732731 2065.24335581679 1
"843" 162.17160742969 2028.02799899245 1
"844" 156.761251488191 1935.30438817045 1
"845" 161.451616229943 2040.19420960491 1
"846" 163.268071948154 2051.84790436223 1
"847" 163.013831231533 2071.37142959841 1
"848" 156.207977850551 1928.55843677074 1
"849" 161.58676273996 2029.46141231158 1
"850" 165.633421547214 2085.94731666054 1
"851" 170.484413183554 2209.26278895946 1
"852" 162.201350705781 2038.6942896235 1
"853" 150.584857394707 1809.62575920946 1
"854" 162.887076214759 2044.05410466782 1
"855" 158.482642947809 1978.09385654763 1
"856" 163.617543570676 2108.13659760766 1
"857" 165.279299357819 2084.52308373512 1
"858" 156.12802074002 1933.20576552498 1
"859" 157.300531092419 1937.64505042353 1
"860" 155.702455229137 1893.5595809381 1
"861" 158.237287503337 1972.9801760848 1
"862" 160.646211069804 2025.38962750567 1
"863" 161.490859301073 2035.42249101933 1
"864" 158.861638014619 1995.36767019648 1
"865" 160.563256057741 2013.90391229337 1
"866" 155.421866059269 1914.30600856206 1
"867" 154.594087919955 1908.60755468878 1
"868" 156.11207171633 1949.96187749184 1
"869" 151.772227952335 1860.43778731233 1
"870" 159.960458716125 1979.49935717605 1
"871" 166.860336565571 2116.22898345714 1
"872" 165.331838491497 2078.82654998687 1
"873" 164.65355976266 2102.9889422904 1
"874" 167.209691887993 2133.8727585457 1
"875" 154.536850869213 1886.88267603326 1
"876" 160.269955668583 2002.10176938627 1
"877" 165.084506843976 2113.29141024552 1
"878" 159.426533991616 1982.82851993874 1
"879" 156.535410970724 1937.45197640622 1
"880" 155.051395128959 1900.30333357154 1
"881" 158.480272133038 1959.23686969229 1
"882" 175.822421741191 2313.84063958018 1
"883" 165.75162967552 2111.76968853262 1
"884" 161.962197965722 2013.41284880727 1
"885" 158.210361334439 1963.9802746311 1
"886" 155.484204376826 1907.31744978049 1
"887" 165.921243741943 2125.79326205378 1
"888" 157.080989720728 1955.06334422642 1
"889" 156.073867466052 1919.11148498557 1
"890" 158.30854314231 1964.57916250768 1
"891" 159.79648836433 1989.62201233027 1
"892" 153.298408528334 1877.97882177982 1
"893" 170.039062288804 2221.17333272917 1
"894" 161.221604372581 2020.46540226394 1
"895" 170.995861691935 2231.18850735397 1
"896" 157.889055550891 1972.68818883327 1
"897" 156.728131843488 1950.86457720689 1
"898" 170.749947673045 2223.24691357285 1
"899" 166.513711414579 2125.0333653392 1
"900" 154.725716835508 1894.2435929738 1
"901" 160.114861035296 2008.32292550046 1
"902" 166.014455213254 2111.31767791792 1
"903" 153.09780054064 1869.29081733847 1
"904" 166.773804223067 2151.20966567517 1
"905" 162.820537345347 2063.95709202327 1
"906" 159.862294530442 2008.62646063845 1
"907" 162.170805082194 2062.48030972537 1
"908" 157.696484590949 1964.9078981589 1
"909" 167.561243672059 2175.52549970402 1
"910" 157.502702217498 1956.17675597213 1
"911" 159.395304629947 1980.25358515373 1
"912" 161.479976558264 2024.14104080335 1
"913" 163.240040239024 2064.71280342307 1
"914" 158.602850155927 1973.3549505854 1
"915" 162.759149334427 2038.9003674912 1
"916" 163.516299202347 2075.05879832889 1
"917" 166.244263518604 2125.20389921882 1
"918" 158.775636243407 1972.81689943735 1
"919" 166.83607095156 2125.51107739471 1
"920" 159.202977440752 1974.15726328799 1
"921" 157.421158605142 1964.57764215353 1
"922" 159.487788361191 1993.00495002426 1
"923" 148.764245388019 1782.1808266488 1
"924" 166.670207324889 2136.25068950903 1
"925" 159.975195154221 1992.5137727116 1
"926" 162.609337489046 2053.79094124375 1
"927" 158.865128907693 1978.16161281516 1
"928" 157.469143228879 1963.15587170987 1
"929" 155.233891888156 1894.44494875093 1
"930" 156.986395427233 1958.46078377322 1
"931" 163.508281849879 2068.91873574984 1
"932" 158.644456155241 1993.24495853223 1
"933" 156.489929829446 1915.90042680962 1
"934" 154.911005527165 1901.67852715796 1
"935" 156.891483917674 1968.08501358216 1
"936" 155.19296429009 1895.16492081166 1
"937" 157.603481865971 1946.27879576045 1
"938" 159.791305838752 1996.70196538052 1
"939" 152.019566904331 1855.21616706106 1
"940" 161.545771914688 2057.28227173006 1
"941" 160.326476775932 2006.95735180922 1
"942" 163.892053010822 2080.97740493815 1
"943" 154.373236896483 1895.29405830043 1
"944" 163.168315160827 2055.51482343614 1
"945" 152.565108160886 1871.96509571145 1
"946" 160.543637103904 2028.6888350355 1
"947" 159.951763518346 2021.47660529877 1
"948" 169.723035211751 2189.86763589309 1
"949" 155.393179367417 1922.77551835028 1
"950" 163.410091294871 2050.72332060191 1
"951" 159.258546778827 1985.22702450576 1
"952" 159.028735246445 1987.54441822888 1
"953" 157.639998507039 1943.63997268047 1
"954" 156.537174461828 1940.28366599397 1
"955" 149.594758942423 1806.82832082535 1
"956" 154.765450053511 1912.33111207536 1
"957" 163.303695088039 2088.37760276763 1
"958" 156.789807441552 1936.20352903533 1
"959" 157.853768989035 1973.10715534809 1
"960" 159.932773238802 2001.96141078042 1
"961" 158.019065596385 1953.69710468941 1
"962" 159.760816489385 1992.31334017469 1
"963" 163.307582054326 2078.11710392849 1
"964" 162.203248249162 2037.90791639167 1
"965" 159.374843211358 1995.6971008259 1
"966" 164.594070070881 2084.52308373512 1
"967" 157.760997645883 1959.19622518058 1
"968" 160.332192048557 2019.95218323038 1
"969" 161.712777021395 2025.38962750567 1
"970" 159.908476134111 1997.87635851623 1
"971" 163.159643410765 2078.59704318387 1
"972" 154.004800331818 1887.54755161159 1
"973" 168.218364453008 2164.90508936167 1
"974" 163.704914188991 2086.97920603406 1
"975" 158.518178001538 1972.04979290836 1
"976" 164.922627072075 2128.44104738393 1
"977" 160.871487967838 2011.87580863615 1
"978" 165.657684834916 2128.55983562081 1
"979" 170.130094018517 2211.24806798905 1
"980" 162.94391617499 2034.58729244653 1
"981" 151.846865980586 1836.08821947192 1
"982" 168.267490332258 2162.13717869698 1
"983" 152.381053811803 1854.9150154768 1
"984" 161.088506840484 2029.28122699286 1
"985" 156.194570819243 1921.20936725751 1
"986" 159.245901738761 1981.73494298979 1
"987" 161.528905987041 2019.32529177053 1
"988" 165.627279518445 2097.05855715826 1
"989" 165.801041043525 2132.6842313826 1
"990" 168.302179580983 2171.79778150295 1
"991" 164.997856783932 2112.2799491052 1
"992" 158.526636877049 1978.40111875306 1
"993" 160.203989442748 2012.95240195028 1
"994" 162.820199730472 2052.51837332433 1
"995" 159.797226199422 2003.93048419932 1
"996" 164.233984579605 2080.83303896129 1
"997" 156.501727617203 1934.90930017715 1
"998" 168.240251768182 2175.30401850439 1
"999" 156.879946319531 1948.51389379824 1
"1000" 166.144453325674 2125.0333653392 1
