"ysrs" "birthsrs" "racesrs"
"666" 157.016409288331 1943.0675031559 1
"667" 156.993894982992 1960.5787196143 1
"668" 119.474971197549 1934.84703536851 0
"669" 164.256416137445 2086.56714348781 1
"670" 172.861126812542 2256.40549862573 1
"671" 158.269264423531 1978.04069152397 1
"672" 118.530222380196 1890.94276608249 0
"673" 166.892419736007 2147.63250063795 1
"674" 162.898557866107 2055.3089959146 1
"675" 154.104219674425 1891.62918783499 1
"676" 160.467284945707 2020.67366618002 1
"677" 160.784856864747 2008.97409999149 1
"678" 158.167951982114 1962.78224840431 1
"679" 163.613061891675 2076.46928665009 1
"680" 166.607200774074 2146.56943697957 1
"681" 157.321856158089 1948.20415204774 1
"682" 156.199000339005 1944.25693106729 1
"683" 161.299197878118 2040.19420960491 1
"684" 162.973082767234 2047.82838384598 1
"685" 158.866975475525 2000.9285911715 1
"686" 149.159772057646 1794.7621352839 1
"687" 172.724859049735 2282.10363263558 1
"688" 160.180029040941 2004.25030016785 1
"689" 168.599181982394 2172.47678953553 1
"690" 168.779717975308 2166.5409082582 1
"691" 160.406428057477 2008.91031822117 1
"692" 161.052938924812 2029.52301332423 1
"693" 166.096711374747 2094.71271069217 1
"694" 161.072778735264 2026.95557530244 1
"695" 169.958241935083 2198.49332745802 1
"696" 152.933007796186 1874.09915675472 1
"697" 161.585344693042 2050.44673323909 1
"698" 151.509465766141 1827.75170418435 1
"699" 154.600505192939 1879.54536649934 1
"700" 158.477481066039 1964.47456839497 1
"701" 151.631438191799 1823.21001292161 1
"702" 163.492948116792 2051.29106464146 1
"703" 164.896144559965 2098.60941361738 1
"704" 161.394397051286 2039.39209358888 1
"705" 157.756834908268 1942.59661627603 1
"706" 120.384690556906 1999.81718866844 0
"707" 119.201978423828 1890.15650001311 0
"708" 142.59738974895 1639.02211759299 1
"709" 157.444830472947 1953.52193760581 1
"710" 158.791676787819 1958.62210321905 1
"711" 157.564310384098 1985.22702450576 1
"712" 159.724933146587 2011.87580863615 1
"713" 160.293648128477 2016.12537084097 1
"714" 150.058220292574 1826.1192535507 1
"715" 162.534564517938 2058.00238322065 1
"716" 167.995488754932 2161.37251838748 1
"717" 157.18076941913 1965.70672961813 1
"718" 157.011995289208 1920.37877198898 1
"719" 153.859701571104 1893.47328251604 1
"720" 156.489929829446 1915.90042680962 1
"721" 120.739998125631 2029.56051389164 0
"722" 163.245613203866 2052.63404109119 1
"723" 169.636668666147 2205.64569434304 1
"724" 158.283339649469 1977.0501153507 1
"725" 120.711628405384 2054.19632387701 0
"726" 165.817752648092 2129.16812303652 1
"727" 156.614136980547 1929.96313495129 1
"728" 121.035817260414 2074.02632445575 0
"729" 162.970990065471 2057.5480442976 1
"730" 161.039744690145 2018.56038016735 1
"731" 158.526636877049 1978.40111875306 1
"732" 156.377598640903 1934.0661880394 1
"733" 158.441104504972 1977.29482638204 1
"734" 120.309158159922 2028.557705456 0
"735" 162.148172227389 2038.3777955102 1
"736" 119.261487507222 1932.4633359945 0
"737" 162.17160742969 2028.02799899245 1
"738" 153.310567053016 1872.65882660235 1
"739" 120.757124368896 2135.10544206181 0
"740" 118.595451621949 1904.72761405376 0
"741" 164.309191738761 2095.35758630111 1
"742" 165.310341866944 2106.04461491694 1
"743" 155.393035247957 1896.98949851665 1
"744" 170.57844953236 2202.03808179365 1
"745" 154.747437239226 1919.24476530008 1
"746" 159.669011638484 1981.48662498554 1
"747" 156.324659658996 1946.53107617925 1
"748" 158.723450880132 1970.04345834177 1
"749" 152.839607751373 1874.17823674087 1
"750" 154.245196696348 1865.42608750216 1
"751" 165.561742424134 2086.97920603406 1
"752" 167.95807029283 2164.16405803769 1
"753" 119.687449191902 1960.83222099209 0
"754" 161.429948349764 2051.67980623202 1
"755" 160.340073223356 2021.36905014668 1
"756" 161.016823199847 2011.61738711012 1
"757" 163.508281849879 2068.91873574984 1
"758" 159.34006795272 1983.84091078643 1
"759" 158.568235882633 1976.69103145833 1
"760" 164.27063142737 2082.62062764393 1
"761" 120.923589424319 2094.13286056103 0
"762" 154.070257828693 1878.76469671512 1
"763" 151.208000118376 1799.16831615956 1
"764" 162.089571576484 2045.29503232648 1
"765" 157.754466463876 1933.8266348992 1
"766" 119.323304244057 1945.43994950306 0
"767" 162.2510727678 2030.59179293586 1
"768" 156.542726394559 1941.3390832637 1
"769" 160.10544404698 1996.93084932454 1
"770" 153.155804797625 1877.0686367001 1
"771" 162.093717662252 2053.25096146465 1
"772" 154.292662720542 1883.90098790051 1
"773" 119.892119615316 1971.27563729793 0
"774" 157.060155361248 1938.18368123406 1
"775" 159.390649611686 2000.95336126971 1
"776" 162.151176881382 2035.42249101933 1
"777" 167.728142377342 2163.47910710428 1
"778" 166.647199761128 2139.59103355471 1
"779" 119.836113743177 1960.06179129538 0
"780" 119.519656154746 1902.2364934653 0
"781" 166.500896115024 2145.33164399536 1
"782" 120.961584192925 2079.43844111859 0
"783" 119.950490276586 1991.38673000284 0
"784" 162.149339929544 2050.65918851687 1
"785" 156.925200833901 1972.0327960776 1
"786" 165.908086867635 2115.32757062165 1
"787" 121.488914698268 2156.70594813653 0
"788" 163.297482888223 2078.59704318387 1
"789" 163.512472956338 2100.99840759484 1
"790" 153.519248673346 1871.85739810189 1
"791" 154.113291430491 1894.27083995953 1
"792" 152.596856279955 1872.43702740338 1
"793" 158.987979459007 1978.39845268937 1
"794" 120.950319962706 2077.66173654454 0
"795" 154.41304101885 1895.07094923867 1
"796" 164.408153959643 2080.97740493815 1
"797" 161.148187686187 2013.13385641266 1
"798" 161.332713375907 2041.53884439223 1
"799" 167.229910066697 2161.67107829404 1
"800" 155.53952609946 1912.75796080693 1
"801" 160.991126260688 2014.5654053899 1
"802" 155.030068258994 1904.45866215685 1
"803" 119.701584723988 1958.5380086138 0
"804" 161.246657648681 2036.61684707336 1
"805" 120.649765456597 2065.1799541619 0
"806" 157.511820917176 1938.18368123406 1
"807" 121.809008847616 2169.94058973535 0
"808" 161.254307782913 2036.13594188232 1
"809" 166.670207324889 2136.25068950903 1
"810" 119.61080877208 1992.63567664111 0
"811" 165.700522027862 2095.57304394426 1
"812" 153.688712828146 1881.57384877742 1
"813" 160.109739030524 2007.56663595307 1
"814" 163.469435490294 2074.79383605542 1
"815" 158.376578167437 1993.24495853223 1
"816" 153.188487085806 1894.82496014992 1
"817" 155.862951628806 1901.92537199886 1
"818" 156.651415648787 1948.79928343998 1
"819" 119.254905378022 1941.23123240674 0
"820" 163.212838255629 2056.0427936978 1
"821" 164.344979151607 2082.80081029208 1
"822" 171.904315658325 2228.73138568979 1
"823" 157.781207154184 1980.23533629058 1
"824" 121.403411526293 2143.98430791419 0
"825" 153.813814004382 1868.31865193033 1
"826" 167.543841942158 2143.3719853813 1
"827" 119.203623109608 1901.28442147209 0
"828" 161.140640943065 2036.13594188232 1
"829" 120.49158086236 2034.65165261288 0
"830" 171.805004777993 2246.85264395282 1
"831" 162.340194835654 2052.59965223483 1
"832" 159.281905365001 1973.71254256195 1
"833" 162.206413078694 2049.2775315564 1
"834" 120.305907603596 2025.66758850977 0
"835" 160.074293119843 1993.96154470226 1
"836" 163.71978250194 2075.85742190053 1
"837" 163.874564112273 2095.47861862632 1
"838" 118.620104147764 1865.09759406484 0
"839" 155.680808740587 1918.02428238024 1
"840" 156.826118505137 1919.59019537994 1
"841" 117.839639096384 1825.58503467212 0
"842" 154.172766928607 1884.46305170484 1
"843" 119.612183865895 1974.35776465388 0
"844" 159.045856881548 1985.61667991055 1
"845" 164.230166417328 2089.03429062014 1
"846" 156.552286441273 1942.58533199377 1
"847" 162.352584801559 2067.87384995684 1
"848" 173.863575325337 2267.88713766317 1
"849" 164.305545023846 2085.69626634032 1
"850" 154.378676631971 1909.64651189512 1
"851" 165.912190692006 2127.35798441753 1
"852" 156.125039747372 1928.18734147542 1
"853" 155.958026451442 1914.78844577171 1
"854" 160.899458895215 2018.86886641123 1
"855" 119.167725643435 1887.70334208231 0
"856" 157.484011009698 1967.84248940662 1
"857" 162.756428461897 2059.2439769931 1
"858" 119.962643469769 2020.41311719357 0
"859" 162.044703015186 2058.95675181107 1
"860" 120.855630996877 2054.63169625508 0
"861" 154.515817205346 1902.55918156301 1
"862" 158.014195983445 1964.39151953731 1
"863" 156.31606969274 1919.13516941351 1
"864" 160.634099419675 2016.95270974666 1
"865" 175.725858678958 2313.84063958018 1
"866" 161.918830550524 2040.43937501912 1
"867" 161.779716363616 2033.57889242424 1
"868" 121.217964693398 2102.49647863859 0
"869" 119.443379986109 1911.56437432969 0
"870" 154.453474477219 1895.10113323703 1
"871" 155.660747055639 1918.05852707941 1
"872" 168.148262659865 2162.13717869698 1
"873" 155.852645769685 1927.86339433141 1
"874" 167.892875475585 2168.94841988873 1
"875" 121.190127007197 2135.37425464707 0
"876" 157.51321551975 1946.0787235799 1
"877" 156.065995894702 1948.71389893987 1
"878" 166.534531539304 2122.43100352373 1
"879" 153.782951114739 1874.09915675472 1
"880" 158.98629669008 1979.50495916166 1
"881" 162.626391712292 2076.30677446507 1
"882" 168.208919463622 2159.90257854846 1
"883" 162.662567549792 2057.1747909975 1
"884" 157.730668807547 1972.23167467445 1
"885" 157.996346255329 1963.08945906158 1
"886" 148.339979633794 1782.20430454027 1
"887" 163.468203434492 2052.67648688377 1
"888" 170.329147180092 2216.20303699213 1
"889" 119.579790360119 1970.30461015295 0
"890" 153.534290603634 1879.83605154064 1
"891" 156.00617603453 1930.1439650143 1
"892" 164.936607551402 2120.98678327847 1
"893" 163.796197481877 2076.46928665009 1
"894" 120.718378866629 2085.90065552969 0
"895" 154.188004489538 1895.16492081166 1
"896" 162.94391617499 2034.58729244653 1
"897" 154.668360806458 1890.41500496607 1
"898" 153.017947032255 1851.81847489166 1
"899" 153.686891441378 1881.16588307488 1
"900" 161.51719052016 2045.35958136319 1
"901" 156.789807441552 1936.20352903533 1
"902" 153.219909086403 1846.58874343342 1
"903" 149.17415953756 1791.85886564898 1
"904" 154.681041226601 1887.2935225135 1
"905" 158.407156636361 1983.53743532953 1
"906" 168.886706348899 2173.57926439606 1
"907" 120.763476282964 2089.57883060999 0
"908" 154.660972820203 1895.06072693761 1
"909" 158.3002495292 1980.71972842168 1
"910" 161.953921468264 2038.25769732729 1
"911" 163.785703680188 2079.55940373555 1
"912" 168.664222986355 2188.35464736209 1
"913" 156.194570819243 1921.20936725751 1
"914" 157.596941269547 1955.34102342165 1
"915" 119.573608694991 1965.07177354232 0
"916" 155.974246588503 1921.98920669543 1
"917" 119.727182076552 1950.84656121636 0
"918" 159.991852732084 1975.39796236284 1
"919" 118.480242400301 1828.09686615439 0
"920" 162.596785718387 2045.56381397409 1
"921" 153.95953802067 1895.16492081166 1
"922" 160.79380545887 1991.15513474012 1
"923" 155.557200796681 1914.78844577171 1
"924" 164.191371509794 2102.63310116267 1
"925" 157.753497626753 1958.50548044155 1
"926" 121.43472787471 2157.59080695575 0
"927" 147.615355129394 1758.05372387855 1
"928" 161.965283416436 2029.29250997885 1
"929" 120.722314701288 2075.95748189438 0
"930" 165.736988195959 2131.95443710991 1
"931" 161.478393888835 2029.32189181363 1
"932" 160.104509626916 1997.32605173405 1
"933" 119.896945218392 2021.92742392864 0
"934" 120.242504947846 2028.31816095013 0
"935" 161.412184567995 2029.98259098327 1
"936" 167.988405018341 2150.17437349066 1
"937" 166.327516506662 2138.91079027597 1
"938" 161.210345486645 2016.86812106614 1
"939" 153.69647437616 1870.62204571593 1
"940" 162.282389724013 2057.41702721908 1
"941" 158.380678284003 1973.38875627039 1
"942" 155.345507488577 1917.422056268 1
"943" 142.709864294457 1650.25351173237 1
"944" 161.329694589682 2049.54213169707 1
"945" 119.986979564869 2045.89643562648 0
"946" 162.06351103487 2036.61684707336 1
"947" 153.714047025912 1860.348058464 1
"948" 157.774080366171 1952.11959406542 1
"949" 154.253271390033 1878.52761274881 1
"950" 123.210380529452 2287.54207897975 0
"951" 160.701394230137 2032.25129472143 1
"952" 165.412805851143 2115.20771211228 1
"953" 156.06506675466 1909.64651189512 1
"954" 162.9838519701 2063.23523019172 1
"955" 156.139999348023 1902.6796915363 1
"956" 120.55434609628 2081.00036251487 0
"957" 120.073685531552 1980.93665663317 0
"958" 119.220930424775 1882.71156830818 0
"959" 166.736318455834 2154.96786133887 1
"960" 154.098417109759 1856.7554871388 1
"961" 167.832595142637 2159.90257854846 1
"962" 121.096918217109 2061.02631824453 0
"963" 161.673143723459 2032.97182194112 1
"964" 164.666509154948 2099.82422126738 1
"965" 156.867504260043 1948.79928343998 1
"966" 157.474202764807 1940.03135034002 1
"967" 156.372247314996 1926.13714170999 1
"968" 166.221796934589 2137.6104561147 1
"969" 159.628519347547 1998.06942424192 1
"970" 158.83284071031 1992.2358631396 1
"971" 118.720347766928 1889.68644366562 0
"972" 155.222864028865 1912.28440511126 1
"973" 157.175095456314 1951.35143684322 1
"974" 154.592823113083 1902.8376098967 1
"975" 120.885246935339 2090.41421128649 0
"976" 159.765053572856 2003.54968481059 1
"977" 167.174449342124 2142.99440179709 1
"978" 119.617402663262 1943.30220204447 0
"979" 151.221384185315 1819.0207914369 1
"980" 159.143727405944 2011.71905979949 1
"981" 157.502702217498 1956.17675597213 1
"982" 147.255615824348 1744.55309734949 1
"983" 154.90364919302 1911.384455171 1
"984" 157.542725603163 1960.17041827369 1
"985" 161.016814098027 2010.34702634145 1
"986" 164.16700613667 2079.55940373555 1
"987" 156.515779479957 1935.06818827933 1
"988" 161.800960565088 2057.51054030397 1
"989" 152.91001749894 1861.34865486009 1
"990" 154.911005527165 1901.67852715796 1
"991" 152.311845127587 1850.23398664906 1
"992" 166.571607652753 2125.79326205378 1
"993" 118.595038823026 1889.10920080864 0
"994" 159.02993552187 1984.64695028228 1
"995" 161.125763598229 2037.30755033924 1
"996" 162.571590115566 2037.96118686873 1
"997" 165.631791505097 2125.47965024276 1
"998" 157.994275133823 1954.17440420741 1
"999" 120.594577452977 2065.95642295609 0
"1000" 160.731206670561 2024.15206569147 1
